"Name"	"Score"
"S17S4.txt"	"S17S4.txt"	1
"S17S5.txt"	"S17S5.txt"	1
"S17S6.txt"	"S17S6.txt"	1
"S17S7.txt"	"S17S7.txt"	1
"S17S8.txt"	"S17S8.txt"	1
"S18.txt"	"S18.txt"	1
"S19.txt"	"S19.txt"	1
"S2.txt"	"S2.txt"	1
"S21.txt"	"S21.txt"	1
"S23.txt"	"S23.txt"	1
"S24.txt"	"S24.txt"	1
"S2S10.txt"	"S2S10.txt"	1
"S2S11.txt"	"S2S11.txt"	1
"S2S13.txt"	"S2S13.txt"	1
"S2S15.txt"	"S2S15.txt"	1
"S2S16.txt"	"S2S16.txt"	1
"S2S17.txt"	"S2S17.txt"	1
"S2S18.txt"	"S2S18.txt"	1
"S2S19.txt"	"S2S19.txt"	1
"S2S2.txt"	"S2S2.txt"	1
"S2S21.txt"	"S2S21.txt"	1
"S2S22.txt"	"S2S22.txt"	1
"S2S23.txt"	"S2S23.txt"	1
"S2S24.txt"	"S2S24.txt"	1
"S2S25.txt"	"S2S25.txt"	1
"S2S27.txt"	"S2S27.txt"	1
"S2S29.txt"	"S2S29.txt"	1
"S2S30.txt"	"S2S30.txt"	1
"S2S4.txt"	"S2S4.txt"	1
"S2S9.txt"	"S2S9.txt"	1
"S3.txt"	"S3.txt"	1
"S3S18.txt"	"S3S18.txt"	1
"S3S20.txt"	"S3S20.txt"	1
"S3S22.txt"	"S3S22.txt"	1
"S3S23.txt"	"S3S23.txt"	1
"S3S25.txt"	"S3S25.txt"	1
"S3S27.txt"	"S3S27.txt"	1
"S3S28.txt"	"S3S28.txt"	1
"S3S29.txt"	"S3S29.txt"	1
"S3S30.txt"	"S3S30.txt"	1
"S3S7.txt"	"S3S7.txt"	1
"S4.txt"	"S4.txt"	1
"S4S1.txt"	"S4S1.txt"	1
"S4S10.txt"	"S4S10.txt"	1
"S4S11.txt"	"S4S11.txt"	1
"S4S12.txt"	"S4S12.txt"	1
"S4S13.txt"	"S4S13.txt"	1
"S4S14.txt"	"S4S14.txt"	1
"S4S15.txt"	"S4S15.txt"	1
"S4S16.txt"	"S4S16.txt"	1
"S4S18.txt"	"S4S18.txt"	1
"S4S19.txt"	"S4S19.txt"	1
"S4S2.txt"	"S4S2.txt"	1
"S4S20.txt"	"S4S20.txt"	1
"S4S22.txt"	"S4S22.txt"	1
"S4S24.txt"	"S4S24.txt"	1
"S4S4.txt"	"S4S4.txt"	1
"S4S5.txt"	"S4S5.txt"	1
"S4S6.txt"	"S4S6.txt"	1
"S4S8.txt"	"S4S8.txt"	1
"S5.txt"	"S5.txt"	1
"S5S10.txt"	"S5S10.txt"	1
"S5S13.txt"	"S5S13.txt"	1
"S5S15.txt"	"S5S15.txt"	1
"S5S16.txt"	"S5S16.txt"	1
"S5S17.txt"	"S5S17.txt"	1
"S5S18.txt"	"S5S18.txt"	1
"S5S19.txt"	"S5S19.txt"	1
"S5S21.txt"	"S5S21.txt"	1
"S5S22.txt"	"S5S22.txt"	1
"S5S26.txt"	"S5S26.txt"	1
"S5S32.txt"	"S5S32.txt"	1
"S5S4.txt"	"S5S4.txt"	1
"S6S1.txt"	"S6S1.txt"	1
"S6S12.txt"	"S6S12.txt"	1
"S6S14.txt"	"S6S14.txt"	1
"S6S15.txt"	"S6S15.txt"	1
"S6S16.txt"	"S6S16.txt"	1
"S6S17.txt"	"S6S17.txt"	1
"S6S18.txt"	"S6S18.txt"	1
"S6S20.txt"	"S6S20.txt"	1
"S6S21.txt"	"S6S21.txt"	1
"S6S22.txt"	"S6S22.txt"	1
"S6S24.txt"	"S6S24.txt"	1
"S6S25.txt"	"S6S25.txt"	1
"S6S26.txt"	"S6S26.txt"	1
"S6S27.txt"	"S6S27.txt"	1
"S6S29.txt"	"S6S29.txt"	1
"S6S30.txt"	"S6S30.txt"	1
"S6S4.txt"	"S6S4.txt"	1
"S6S6.txt"	"S6S6.txt"	1
"S6S7.txt"	"S6S7.txt"	1
"S6S8.txt"	"S6S8.txt"	1
"S6S9.txt"	"S6S9.txt"	1
"S7.txt"	"S7.txt"	1
"S7S1.txt"	"S7S1.txt"	1
"S7S10.txt"	"S7S10.txt"	1
"S7S11.txt"	"S7S11.txt"	1
"S7S12.txt"	"S7S12.txt"	1
"S7S13.txt"	"S7S13.txt"	1
"S7S14.txt"	"S7S14.txt"	1
"S7S15.txt"	"S7S15.txt"	1
"S7S16.txt"	"S7S16.txt"	1
"S7S19.txt"	"S7S19.txt"	1
"S7S21.txt"	"S7S21.txt"	1
"S7S23.txt"	"S7S23.txt"	1
"S7S24.txt"	"S7S24.txt"	1
"S7S27.txt"	"S7S27.txt"	1
"S7S28.txt"	"S7S28.txt"	1
"S7S29.txt"	"S7S29.txt"	1
"S7S3.txt"	"S7S3.txt"	1
"S7S4.txt"	"S7S4.txt"	1
"S7S9.txt"	"S7S9.txt"	1
"S8.txt"	"S8.txt"	1
"S8S11.txt"	"S8S11.txt"	1
"S8S14.txt"	"S8S14.txt"	1
"S8S15.txt"	"S8S15.txt"	1
"S8S16.txt"	"S8S16.txt"	1
"S8S17.txt"	"S8S17.txt"	1
"S8S19.txt"	"S8S19.txt"	1
"S8S2.txt"	"S8S2.txt"	1
"S8S26.txt"	"S8S26.txt"	1
"S8S3.txt"	"S8S3.txt"	1
"S8S4.txt"	"S8S4.txt"	1
"S8S5.txt"	"S8S5.txt"	1
"S8S6.txt"	"S8S6.txt"	1
"S9S10.txt"	"S9S10.txt"	1
"S9S12.txt"	"S9S12.txt"	1
"S9S13.txt"	"S9S13.txt"	1
"S9S14.txt"	"S9S14.txt"	1
"S9S15.txt"	"S9S15.txt"	1
"S9S16.txt"	"S9S16.txt"	1
"S9S17.txt"	"S9S17.txt"	1
"S9S21.txt"	"S9S21.txt"	1
"S9S22.txt"	"S9S22.txt"	1
"S9S23.txt"	"S9S23.txt"	1
"S9S25.txt"	"S9S25.txt"	1
"S9S27.txt"	"S9S27.txt"	1
"S9S30.txt"	"S9S30.txt"	1
"S9S4.txt"	"S9S4.txt"	1
"S9S8.txt"	"S9S8.txt"	1
